PLZ;ORT;Kanton;Latitude;Longitude
8051;Zürich;ZH;47.38282396;8.530806726
8052;Zürich;ZH;47.38282396;8.530806726
8053;Zürich;ZH;47.38282396;8.530806726
8055;Zürich;ZH;47.38282396;8.530806726
8057;Zürich;ZH;47.38282396;8.530806726
8058;Zürich;ZH;47.38282396;8.530806726
1231;Conches;GE;46.188855;6.17799
8061;Zürich;ZH;47.369091;8.53801
8063;Zürich;ZH;47.38282396;8.530806726
8064;Zürich;ZH;47.398201;8.48525
8065;Zürich;ZH;47.38282396;8.530806726
8088;Zürich Jelmoli;ZH;47.3461;8.51975
8090;Zürich;ZH;47.369091;8.53801
1232;Confignon;GE;46.17423625;6.088788861
8091;Zürich;ZH;47.369091;8.53801
8092;Zürich;ZH;47.369091;8.53801
8093;Zürich;ZH;47.38282396;8.530806726
8099;Zürich;ZH;47.369091;8.53801
8102;Oberengstringen;ZH;47.41023174;8.466061023
8103;Unterengstringen;ZH;47.40977393;8.437201579
8104;Weiningen ZH;ZH;47.418226;8.407152
8105;Regensdorf;ZH;47.43987625;8.471423078
1233;Bernex;GE;46.1784683;6.068150544
8106;Regensdorf 2;ZH;47.451469;8.46381
8107;Buchs ZH;ZH;47.454547;8.431403
8108;Dällikon;ZH;47.43938052;8.432509118
8112;Otelfingen;ZH;47.46440975;8.390077952
8113;Boppelsen;ZH;47.462198;8.399753
8114;Dänikon;ZH;47.440972;8.405147
8115;Hüttikon;ZH;47.440098;8.388277
5436;Würenlos;AG;47.44724498;8.363803504
8117;Fällanden;ZH;47.36952457;8.635698676
8121;Benglen;ZH;47.360535;8.633565
8122;Binz;ZH;47.357367;8.627625
8123;Ebmatingen;ZH;47.350505;8.643765
8124;Maur;ZH;47.33607622;8.660079873
8125;Zollikerberg;ZH;47.346399;8.601511
8126;Zumikon;ZH;47.33415314;8.626259899
8127;Forch;ZH;47.32535;8.650612
8132;Hinteregg;ZH;47.294239;8.696646
8133;Esslingen;ZH;47.287265;8.71063
8134;Adliswil;ZH;47.30935896;8.521348013
1234;Vessy;GE;46.171975;6.15828
8135;Langnau am Albis;ZH;47.27974414;8.530159098
8136;Gattikon;ZH;47.284559;8.550127
8143;Uetliberg;ZH;47.320306;8.490293
8142;Uitikon;ZH;47.366404;8.458445
8152;Glattbrugg;ZH;47.403369;8.560036312
8153;Rümlang;ZH;47.44711515;8.529479775
1236;Cartigny;GE;46.177062;6.02879
8154;Oberglatt;ZH;47.477614;8.53229
8155;Niederhasli;ZH;47.46881271;8.490403198
8156;Oberhasli;ZH;47.465512;8.500062
8157;Dielsdorf;ZH;47.47646366;8.45454285
8158;Regensberg;ZH;47.482424;8.430073
8162;Steinmaur;ZH;47.49770731;8.44341612
8164;Bachs;ZH;47.528083;8.42938
8165;Schöfflisdorf;ZH;47.50368941;8.419195631
1237;Avully;GE;46.16748616;5.99822843
8166;Niederweningen;ZH;47.50291175;8.375120474
8172;Niederglatt;ZH;47.492037;8.498897
8173;Neerach;ZH;47.50987324;8.475500329
8174;Stadel;ZH;47.53797451;8.470234319
8175;Windlach;ZH;47.528796;8.464355191
8180;Bülach;ZH;47.52804237;8.540821246
8181;Höri;ZH;47.50749638;8.50253879
8182;Hochfelden;ZH;47.52842101;8.509057392
1239;Collex-Bossy;GE;46.275893;6.117638
8184;Bachenbülach;ZH;47.50181254;8.545650466
8185;Winkel;ZH;47.48602899;8.558499034
8192;Glattfelden;ZH;47.56063853;8.496448122
8193;Eglisau;ZH;47.57333367;8.526188557
8194;Hüntwangen;ZH;47.593596;8.496619
8195;Wasterkingen;ZH;47.589588;8.472177
8196;Wil ZH;ZH;47.606998;8.492187
8197;Rafz;ZH;47.61313142;8.543641625
8200;Schaffhausen;SH;47.71569684;8.641221951
1241;Puplinge;GE;46.21082563;6.231986225
8201;Schaffhausen;SH;47.71569684;8.641221951
8202;Schaffhausen;SH;47.695304;8.631561
8203;Schaffhausen;SH;47.71569684;8.641221951
8204;Schaffhausen;SH;47.71569684;8.641221951
8205;Schaffhausen;SH;47.695304;8.631561
1242;Satigny;GE;46.21407766;6.03656499
8207;Schaffhausen;SH;47.71569684;8.641221951
8208;Schaffhausen;SH;47.695304;8.631561
8219;Trasadingen;SH;47.669676;8.424761
8228;Beggingen;SH;47.765635;8.544145
8231;Hemmental;SH;47.736128;8.564885
8234;Stetten SH;SH;47.736573;8.657319
8235;Lohn SH;SH;47.751666;8.656876
8236;Opfertshofen SH;SH;47.752763;8.642789
1243;Presinge;GE;46.218979;6.259671
8242;Bibern SH;SH;47.76454;8.668119
8243;Altdorf SH;SH;47.787276;8.6395
8239;Dörflingen;SH;47.709017;8.714232
8212;Neuhausen am Rheinfall;SH;47.665162;8.599941087
8213;Neunkirch;SH;47.68203663;8.512004698
8214;Gächlingen;SH;47.71720264;8.499357025
1244;Choulex;GE;46.226117;6.221099
8215;Hallau;SH;47.70047697;8.443278096
8216;Oberhallau;SH;47.710596;8.474207
8217;Wilchingen;SH;47.66321484;8.478022611
8218;Osterfingen;SH;47.670086;8.482015332
8222;Beringen;SH;47.70442548;8.57701896
8223;Guntmadingen;SH;47.67909;8.552628
8224;Löhningen;SH;47.70334186;8.546730663
8225;Siblingen;SH;47.721727;8.52301
8226;Schleitheim;SH;47.74867022;8.494661706
1245;Collonge-Bellerive;GE;46.249268;5.937532
8232;Merishausen;SH;47.759984;8.600857
8233;Bargen SH;SH;47.790855;8.576867
8240;Thayngen;SH;47.74526448;8.707805337
8241;Barzheim;SH;47.760055;8.720901
8245;Feuerthalen;ZH;47.68577888;8.65188614
8246;Langwiesen;ZH;47.68394;8.663105
8247;Flurlingen;ZH;47.68237279;8.636873382
8252;Schlatt TG;TG;47.663957;8.665727
1246;Corsier GE;GE;46.261396;6.213982
8254;Basadingen-Schlattingen;TG;47.665489;8.752602543
8259;Kaltenbach;TG;47.644722;8.815976175
8253;Bezirk Diessenhofen;TG;47.68104651;8.744977766
8255;Schlattingen;TG;47.667817;8.748116466
8260;Stein am Rhein;SH;47.66659814;8.858005486
1247;Anières;GE;46.27469493;6.233051499
8261;Hemishofen;SH;47.685952;8.839314
8262;Ramsen;SH;47.70483141;8.814893223
8263;Buch SH;SH;47.714271;8.778632
8264;Eschenz;TG;47.63583435;8.872018214
8265;Mammern;TG;47.641861;8.918147
8266;Steckborn;TG;47.65824422;8.990803595
8267;Berlingen;TG;47.664401;9.023712
8268;Mannenbach-Salenst;TG;47.659369;9.054448
8272;Ermatingen;TG;47.65608302;9.09207067
8273;Triboltingen;TG;47.661895;9.10796
1248;Hermance;GE;46.29356578;6.24455471
8274;Tägerwilen;TG;47.64786456;9.132431405
8280;Kreuzlingen;TG;47.63974577;9.172997371
8301;Glattzentrum;ZH;47.408501;8.594175
8302;Kloten;ZH;47.45800746;8.585378262
1251;Gy;GE;46.245581;6.267874
8303;Bassersdorf;ZH;47.44037945;8.630548609
8304;Wallisellen;ZH;47.41737099;8.594983806
8305;Dietlikon;ZH;47.42393834;8.615410363
8306;Brüttisellen;ZH;47.440414;8.635737451
8307;Effretikon;ZH;47.434971;8.682287034
8315;Lindau;ZH;47.44412409;8.682436076
8308;Illnau-Effretikon;ZH;47.385014;8.728680517
8309;Nürensdorf;ZH;47.45749127;8.649320031
8310;Kemptthal;ZH;47.448444;8.698245606
1252;Meinier;GE;46.2430108;6.234925817
8312;Winterberg ZH;ZH;47.457504;8.685641
8311;Brütten;ZH;47.47481375;8.672527751
8314;Kyburg;ZH;47.452707;8.748518
8130;Zumikon Y. Rocher;ZH;47.329464;8.623837
8320;Fehraltorf;ZH;47.38729056;8.750090427
8489;Wildberg;ZH;47.419259;8.819831
8322;Madetswil;ZH;47.409672;8.79097
8330;Pfäffikon;ZH;47.36732;8.795583
1253;Vandoeuvres;GE;46.21897486;6.203494081
8331;Auslikon;ZH;47.34325;8.807345
8332;Russikon;ZH;47.40114943;8.787898234
8335;Hittnau;ZH;47.36628554;8.829368345
8340;Hinwil;ZH;47.30148131;8.852915565
8342;Wernetshausen;ZH;47.300698;8.866892795
8344;Bäretswil;ZH;47.33769352;8.872318242
8345;Adetswil;ZH;47.338177;8.847151
8352;Räterschen;ZH;47.50259669;8.808091259
1254;Jussy;GE;46.23967;6.278012
8353;Elgg;ZH;47.49137959;8.864740641
8354;Hofstetten ZH;ZH;47.473501;8.855566
8355;Aadorf;TG;47.49315671;8.910367396
8356;Ettenhausen TG;TG;47.48056;8.905244
8357;Guntershausen;TG;47.47188;8.92446
8360;Eschlikon;TG;47.458107;8.962208
8362;Balterswil;TG;47.449483;8.929924
8363;Bichelsee;TG;47.448314;8.900608648
1255;Veyrier;GE;46.17163089;6.166665199
8370;Sirnach;TG;47.45452946;9.00231419
8372;Wiezikon b.Sirnach;TG;47.45178;8.980261
8374;Oberwangen TG;TG;47.430317;8.961124
8376;Fischingen;TG;47.415786;8.957293
1256;Troinex;GE;46.15883839;6.150849424
8400;Winterthur;ZH;47.4967529;8.734308291
1257;La Croix-de-Rozon;GE;46.143149;6.113698
8401;Winterthur;ZH;47.49853;8.73299
8402;Winterthur;ZH;47.4967529;8.734308291
8404;Winterthur;ZH;47.4967529;8.734308291
8405;Winterthur;ZH;47.4967529;8.734308291
1258;Perly;GE;46.155963;6.084668
8406;Winterthur;ZH;47.4967529;8.734308291
8408;Winterthur;ZH;47.4967529;8.734308291
8409;Winterthur;ZH;47.4967529;8.734308291
8410;Winterthur;ZH;47.499882;8.72616
8411;Winterthur;ZH;47.4967529;8.734308291
8412;Aesch b.Neftenbach;ZH;47.541797;8.681234
8413;Neftenbach;ZH;47.53754415;8.666686133
8414;Buch am Irchel;ZH;47.534724;8.976368
8415;Berg am Irchel;ZH;47.56165;8.592867
1260;Nyon;VD;46.38635168;6.226237398
8416;Flaach;ZH;47.5846989;8.605300533
8418;Schlatt ZH;ZH;47.485415;8.76274
8422;Pfungen;ZH;47.51119013;8.642569218
8421;Dättlikon;ZH;47.525957;8.622394
8423;Embrach-Embraport;ZH;47.520445;8.59414
8424;Embrach;ZH;47.50850914;8.597627677
8425;Oberembrach;ZH;47.488251;8.633648
8426;Lufingen;ZH;47.48336437;8.593519512
8427;Rorbas-Freienstein;ZH;47.53366;8.572941
8428;Teufen ZH;ZH;47.549358;8.56605
8187;Weiach;ZH;47.555677;8.439356
5466;Kaiserstuhl;AG;47.563979;8.41681
5467;Fisibach;AG;47.556832;8.404164
5332;Rekingen AG;AG;47.566613;8.277489
5330;Zurzach;AG;47.595567;8.292674
5323;Rietheim;AG;47.598566;8.269025
5464;Rümikon;AG;47.559805;8.378973
5465;Mellikon;AG;47.563315;8.345048
5463;Wislikofen;AG;47.552083;8.363365
5462;Siglistorf;AG;47.5432;8.37999
5333;Baldingen;AG;47.554707;8.313637
5334;Böbikon;AG;47.549194;8.332774
8442;Hettlingen;ZH;47.54952097;8.706380137
8444;Henggart;ZH;47.56245712;8.683828339
8447;Dachsen;ZH;47.66040609;8.624826291
8248;Laufen-Uhwiesen;ZH;47.666043;8.633337645
8450;Andelfingen;ZH;47.59283972;8.67559585
8453;Alten;ZH;47.60052;8.650642313
8451;Kleinandelfingen;ZH;47.601506;8.670316
8452;Adlikon;ZH;47.582147;8.702667
8457;Humlikon;ZH;47.572748;8.674397
8458;Dorf;ZH;47.569517;8.64826
8459;Volken;ZH;47.574892;8.627203
8454;Buchberg;SH;47.575954;8.555935
8455;Rüdlingen;SH;47.583068;8.568343
8460;Marthalen;ZH;47.61820924;8.638310304
8464;Ellikon am Rhein;ZH;47.6048;8.600496
8461;Oerlingen;ZH;47.62343;8.676005
8465;Rudolfingen;ZH;47.640425;8.67333
8466;Trüllikon;ZH;47.641185;8.685164
8462;Rheinau;ZH;47.62925483;8.614540614
8463;Benken ZH;ZH;47.654103;8.641886
8472;Seuzach;ZH;47.53424457;8.726233642
8474;Dinhard;ZH;47.55624;8.763356
8475;Ossingen;ZH;47.61282492;8.721289217
8476;Unterstammheim;ZH;47.646451;8.789725
8477;Oberstammheim;ZH;47.62739797;8.804001593
8471;Rutschwil-Dägerlen;ZH;47.562198;8.72403
1277;Borex;VD;46.38099731;6.179051184
8478;Thalheim an der Thur;ZH;47.578346;8.744332
8479;Altikon;ZH;47.574943;8.778956
8467;Truttikon;ZH;47.627455;8.728055
8468;Guntalingen;ZH;47.6239;8.764958
8482;Sennhof;ZH;47.468268;8.757333
8483;Kollbrunn;ZH;47.447664;8.784904567
8484;Weisslingen;ZH;47.43039974;8.773433063
1278;La Rippe;VD;46.390237;6.120058
8486;Rikon im Tösstal;ZH;47.449446;8.793556
8487;Rämismühle;ZH;47.45419;8.789099622
8488;Turbenthal;ZH;47.43232571;8.879834509
8492;Wila;ZH;47.40902709;8.860922316
8493;Saland;ZH;47.377155;8.84751607
8494;Bauma;ZH;47.37326182;8.883981005
8496;Steg im Tösstal;ZH;47.350769;8.93504
8497;Fischenthal;ZH;47.331465;8.94141
8498;Gibswil-Ried;ZH;47.30585;8.92192
1279;Chavannes-de-Bogis;VD;46.34006328;6.154304805
8495;Schmidrüti;ZH;47.414932;8.903596
8499;Sternenberg;ZH;47.387724;8.914556
8500;Frauenfeld;TG;47.55803542;8.896555733
8501;Frauenfeld;TG;47.55549;8.89723
8502;Frauenfeld;TG;47.55803542;8.896555733
8503;Frauenfeld;TG;47.55803542;8.896555733
8505;Pfyn;TG;47.60221844;8.952897418
8506;Lanzenneunforn;TG;47.622605;8.93895
8507;Hörhausen;TG;47.633496;8.964153304
1274;Grens;VD;46.3965556;6.191530387
8508;Homburg;TG;47.63477;9.000702
8512;Thundorf;TG;47.54879593;8.976060179
8514;Amlikon-Bissegg;TG;47.56191724;9.035551914
8522;Häuslenen;TG;47.526394;8.904262
8523;Hagenbuch;ZH;47.516218;8.874479
1275;Chéserex;VD;46.408585;6.147611
8524;Uesslingen-Buch;TG;47.583663;8.803604026
8525;Niederneunforn;TG;47.5963;8.77927
8526;Oberneunforn;TG;47.606625;8.766975
8532;Warth-Weiningen;TG;47.583687;8.880638
8535;Herdern;TG;47.604398;8.916377
8536;Hüttwilen;TG;47.612605;8.859964
1276;Gingins;VD;46.42625552;6.137962476
8537;Nussbaumen TG;TG;47.60943;8.817745
8542;Wiesendangen;ZH;47.52726079;8.79823573
8544;Rickenbach-Attikon;ZH;47.528111;8.824267
8545;Rickenbach ZH;ZH;47.549116;8.765948
8546;Islikon;TG;47.55019;8.802952627
8547;Gachnang;TG;47.542198;8.852876
8548;Ellikon an der Thur;ZH;47.56424;8.824143
1270;Trélex;VD;46.41890441;6.19653716
8552;Felben-Wellhausen;TG;47.57598713;8.940508637
8553;Hüttlingen-Mettdf;TG;47.574824;8.984755
8554;Müllheim-Wigoltgn;TG;47.582523;9.043525
8555;Müllheim;TG;47.602186;9.000159
8556;Wigoltingen;TG;47.6005649;9.045782758
1271;Givrins;VD;46.429028;6.199702
8564;Lipperswil;TG;47.626475;9.08585
8558;Raperswilen;TG;47.63667;9.041764
8269;Fruthwilen;TG;47.65876;9.06779
8560;Märstetten;TG;47.5888026;9.077669195
8561;Ottoberg;TG;47.59092;9.085175
1272;Genolier;VD;46.4362731;6.220247814
8565;Hugelshofen;TG;47.598443;9.116234
8566;Dotnacht;TG;47.599925;9.141355
8570;Weinfelden;TG;47.56980422;9.112292172
1273;Le Muids;VD;46.486374;6.178289
8572;Berg TG;TG;47.579542;9.154471
8573;Siegershausen;TG;47.619009;9.13398531
8574;Lengwil;TG;47.611107;9.199758
8575;Bürglen TG;TG;47.550516;9.15916
8576;Mauren TG;TG;47.566582;9.15719
8577;Schönholzerswilen;TG;47.515402;9.134981
9217;Neukirch an der Thur;TG;47.51119;9.172455
8580;Amriswil;TG;47.54279162;9.287493509
8581;Schocherswil;TG;47.537115;9.266155
8588;Zihlschlacht-Sitterdorf;TG;47.517083;9.244024152
1268;Burtigny;VD;46.47153605;6.265162222
8589;Sitterdorf;TG;47.504773;9.248669
8583;Sulgen;TG;47.54233654;9.193458431
8584;Leimbach TG;TG;47.571796;9.188807
1261;Marchissy;VD;46.49809636;6.225953606
8585;Mattwil;TG;47.55884;9.220377698
8586;Erlen;TG;47.55098131;9.236367793
8587;Oberaach;TG;47.57141;9.267595232
8590;Romanshorn;TG;47.56353639;9.35680208
1269;Bassins;VD;46.489365;6.199102
8599;Salmsach;TG;47.551491;9.365948
8592;Uttwil;TG;47.57699319;9.338321154
8593;Kesswil;TG;47.58756606;9.313288945
8594;Güttingen;TG;47.59643906;9.286750697
8595;Altnau;TG;47.60732691;9.26155152
8596;Scherzingen;TG;47.624998;9.23384
8597;Landschlacht;TG;47.624653;9.248291
8598;Bottighofen;TG;47.63339786;9.210349797
8600;Dübendorf;ZH;47.39052877;8.617305863
8602;Wangen-Brüttisellen;ZH;47.410697;8.634568
8603;Schwerzenbach;ZH;47.38180702;8.656004859
8604;Volketswil;ZH;47.39258461;8.689601721
8605;Gutenswil;ZH;47.384597;8.716292
8606;Nänikon;ZH;47.352747;8.675075
8607;Seegräben;ZH;47.338181;8.767201
8608;Bubikon;ZH;47.26647711;8.808255658
8610;Uster;ZH;47.35315638;8.721694684
8612;Uster 2;ZH;47.34967;8.71942
8613;Uster 3;ZH;47.34967;8.71942
8614;Bertschikon;ZH;47.3208;8.75746
8615;Wermatswil;ZH;47.362165;8.746713
8616;Riedikon;ZH;47.332938;8.711806
8617;Mönchaltorf;ZH;47.31278344;8.723367355
8618;Oetwil am See;ZH;47.27395464;8.723660703
1262;Eysins;VD;46.381487;6.203942
8620;Wetzikon ZH;ZH;47.320808;8.80395
8621;Wetzikon ZH 4;ZH;47.322418;8.79792
8622;Wetzikon ZH;ZH;47.322418;8.79792
8623;Wetzikon ZH;ZH;47.32996;8.81827
8624;Grüt (Gossau ZH);ZH;47.310776;8.780595
8625;Gossau ZH;ZH;47.29906;8.754582
8626;Ottikon;ZH;47.293428;8.777434
8627;Grüningen;ZH;47.27940513;8.7619384
1263;Crassier;VD;46.372818;6.167521
8630;Rüti ZH;ZH;47.258033;8.852739
8632;Tann;ZH;47.267617;8.849812623
8633;Wolfhausen;ZH;47.257174;8.801215
8634;Hombrechtikon;ZH;47.25267104;8.768834468
8635;Dürnten;ZH;47.27572209;8.853950898
8636;Wald ZH;ZH;47.2746083;8.9142662
8639;Faltigberg;ZH;47.2764467;8.9422486
8637;Laupen ZH;ZH;47.269387;8.939035
8638;Goldingen;SG;47.276634;8.970915
8640;Rapperswil SG;SG;47.222914;8.815655083
1264;Saint-Cergue;VD;46.449549;6.128801
8650;Jona Dist Ba;SG;47.230698;8.864419
8645;Jona;SG;47.23314808;8.859440753
8646;Wagen;SG;47.23114;8.885865
8700;Küsnacht ZH;ZH;47.318781;8.614871
8702;Zollikon;ZH;47.34324289;8.594799929
8703;Erlenbach ZH;ZH;47.303978;8.597427
8704;Herrliberg;ZH;47.29715828;8.630275217
8706;Meilen;ZH;47.28044602;8.652563415
8707;Uetikon am See;ZH;47.27027527;8.681811016
8708;Männedorf;ZH;47.25963458;8.699921259
8712;Stäfa;ZH;47.24648441;8.733847556
8713;Uerikon;ZH;47.230515;8.748968137
8714;Feldbach;ZH;47.254467;8.780671088
8715;Bollingen;SG;47.219347;8.895041
1265;La Cure;VD;46.466839;6.088994792
8716;Schmerikon;SG;47.22591357;8.947335673
8717;Benken SG;SG;47.1984761;8.90044769
8718;Schänis;SG;47.17267137;9.066967215
8722;Kaltbrunn;SG;47.21002232;9.049284302
8723;Rufi;SG;47.185734;9.049929491
8725;Ernetschwil;SG;47.242442;9.01335
8726;Ricken SG;SG;47.278838;9.069531
8727;Walde SG;SG;47.27047;9.01257
8730;Uznach;SG;47.22654058;8.981517614
8732;Neuhaus SG;SG;47.2492;8.94469
1266;Duillier;VD;46.409134;6.228512
8733;Eschenbach SG;SG;47.2401739;8.9217296
8734;Ermenswil;SG;47.24507;8.88478
8735;St.Gallenkappel;SG;47.26851619;9.000343528
8737;Gommiswald;SG;47.24168099;9.043499693
8738;Uetliburg SG;SG;47.241534;9.025796
8739;Rieden;SG;47.223004;9.073446
8740;Uznach Vögele AG;SG;47.2243;8.98408
8750;Glarus;GL;47.02098996;8.979170176
8751;Urnerboden;UR;46.877611;8.899539732
8752;Näfels;GL;47.08226582;9.006532737
8753;Mollis;GL;47.09520489;9.092447807
8754;Netstal;GL;47.06382913;9.041899559
8755;Ennenda;GL;47.04453095;9.098877562
8756;Mitlödi;GL;47.0128;9.079602
8762;Schwanden GL;GL;47.002086;9.105708
1267;Vich-Coinsins;VD;46.419989;6.236938
8765;Engi;GL;46.995174;9.165894
8766;Matt;GL;46.969046;9.192651
8767;Elm;GL;46.906329;9.161195
8772;Nidfurn;GL;46.989844;9.043728
8773;Haslen;GL;46.958228;9.068671
8775;Luchsingen;GL;46.948226;9.030202121
8777;Diesbach GL;GL;46.930145;9.049781
8782;Rüti GL;GL;46.930794;9.020807
8783;Linthal;GL;46.86345185;8.979279035
8784;Braunwald;GL;46.94613136;8.982845875
8800;Thalwil;ZH;47.28750766;8.559196673
8802;Kilchberg ZH;ZH;47.314448;8.5406
8803;Rüschlikon;ZH;47.30432083;8.547011394
8804;Au ZH;ZH;47.245913;8.649359
8805;Richterswil;ZH;47.20076494;8.686793775
8806;Bäch SZ;SZ;47.201328;8.72789
8807;Freienbach;SZ;47.19591603;8.771117457
8808;Pfäffikon SZ;SZ;47.201382;8.77814
8810;Horgen;ZH;47.24868203;8.584926239
1281;Russin;GE;46.193173;6.013753
8812;Horgen;ZH;47.24868203;8.584926239
8813;Horgen;ZH;47.24868203;8.584926239
8815;Horgenberg;ZH;47.247635;8.58801
8816;Hirzel;ZH;47.21965745;8.600665476
8820;Wädenswil;ZH;47.22492861;8.65218528
8824;Schönenberg ZH;ZH;47.266247;8.320545
8825;Hütten;ZH;47.125447;8.690629
8832;Wollerau;SZ;47.18795884;8.70209617
8833;Samstagern;ZH;47.203436;8.685559381
1283;Dardagny;GE;46.198632;5.988675
8834;Schindellegi;SZ;47.166061;8.691120529
8835;Feusisberg;SZ;47.17474119;8.731501583
8836;Bennau;SZ;47.148445;8.729785
8840;Einsiedeln;SZ;47.1173741;8.779352127
8849;Alpthal;SZ;47.075642;8.714592
8846;Willerzell;SZ;47.132145;8.792085
8847;Egg SZ;SZ;47.161812;8.78307
8841;Gross;SZ;47.118998;8.775226
8844;Euthal;SZ;47.100054;8.816912563
8845;Studen SZ;SZ;47.07243;8.84
8842;Unteriberg;SZ;47.04803785;8.831663809
8843;Oberiberg;SZ;47.03024767;8.782188624
8852;Altendorf;SZ;47.17094134;8.828319643
8853;Lachen;SZ;47.193106;8.866754
8854;Siebnen;SZ;47.1813341;8.8741829
1284;Chancy;GE;46.148131;5.979862
8855;Wangen SZ;SZ;47.1922754;8.8942252
8856;Tuggen;SZ;47.1998115;8.940035835
8857;Vorderthal;SZ;47.1262575;8.889473903
8858;Innerthal;SZ;47.084618;8.917669
8862;Schübelbach;SZ;47.15487896;8.933457407
8863;Buttikon SZ;SZ;47.175179;8.95279
8864;Reichenburg;SZ;47.161098;8.974157
8865;Bilten;GL;47.14784098;9.007992662
8866;Ziegelbrücke;GL;47.114104;9.045660667
1285;Avusy;GE;46.148537;5.999065
8867;Niederurnen;GL;47.12686524;9.023413142
8868;Oberurnen;GL;47.11125272;9.017756763
8872;Weesen;SG;47.14267538;9.093506108
8873;Amden;SG;47.16019835;9.166563471
8874;Mühlehorn;GL;47.098133;9.174733
8758;Obstalden;GL;47.092648;9.153706
8757;Filzbach;GL;47.099116;9.124813
8877;Murg;SG;47.117244;9.217564961
8878;Quinten;SG;47.083755;9.216752269
1286;Soral;GE;46.147695;6.04707
8880;Walenstadt;SG;47.125919;9.330166474
8881;Walenstadtberg;SG;47.136481;9.285459
8882;Unterterzen;SG;47.119401;9.249781583
8883;Quarten;SG;47.094539;9.222624
8884;Oberterzen;SG;47.077583;9.245858419
8885;Mols;SG;47.089732;9.287007915
8887;Mels;SG;47.00076162;9.337808443
1287;Laconnex;GE;46.154745;6.033322
8886;Mädris-Vermol;SG;47.039001;9.382635
8889;Plons;SG;47.057014;9.400176
8888;Heiligkreuz (Mels);SG;46.765501;10.21268935
8890;Flums;SG;47.05974656;9.297346367
8892;Berschis;SG;47.097961;9.35277538
8893;Flums Hochwiese;SG;47.083025;9.37168
8894;Flumserberg Saxli;SG;47.079225;9.349035
8895;Flumserberg Portel;SG;47.062099;9.3094
8896;Flumserberg Bergh;SG;47.089458;9.32136
1288;Aire-la-Ville;GE;46.186249;6.041955
8897;Flumserberg Theim;SG;47.04884;9.28539
8898;Flumserberg Tboden;SG;47.062592;9.21536
8902;Urdorf;ZH;47.37984789;8.422492678
8903;Birmensdorf ZH;ZH;47.353676;8.435449
8904;Aesch ZH;ZH;47.335048;8.404056
8905;Arni-Islisberg;AG;47.316901;8.396686
8906;Bonstetten;ZH;47.31668057;8.466303044
8907;Wettswil;ZH;47.336978;8.470272
8908;Hedingen;ZH;47.30148761;8.451038258
8910;Affoltern am Albis;ZH;47.28167771;8.450278234
8909;Zwillikon;ZH;47.288254;8.429134
8911;Rifferswil;ZH;47.241563;8.49714
8912;Obfelden;ZH;47.26152009;8.422103197
8913;Ottenbach;ZH;47.28147983;8.409449645
8914;Aeugst am Albis;ZH;47.27539686;8.489750552
8915;Hausen am Albis;ZH;47.24435647;8.536740922
8916;Jonen;AG;47.29969244;8.402256893
1290;Versoix;GE;46.29146036;6.145407651
8917;Oberlunkhofen;AG;47.31249441;8.397713486
8918;Unterlunkhofen;AG;47.324699;8.38332
8919;Rottenschwil;AG;47.314321;8.36406
8925;Ebertswil;ZH;47.226882;8.549531
8926;Kappel am Albis;ZH;47.228669;8.512893
8932;Mettmenstetten;ZH;47.24778746;8.464062937
8933;Maschwanden;ZH;47.234626;8.427361
8934;Knonau;ZH;47.22444757;8.462689911
8942;Oberrieden;ZH;47.27255233;8.571665111
1291;Commugny;VD;46.320059;6.163428
8951;Fahrweid;ZH;47.412315;8.414245
8952;Schlieren;ZH;47.39499243;8.44891326
8953;Dietikon;ZH;47.40198961;8.398337587
8954;Geroldswil;ZH;47.42067462;8.412010505
1292;Pregny-Chambésy;GE;46.238909;6.138445
8955;Oetwil an der Limmat;ZH;47.431372;8.397959
8956;Killwangen;AG;47.42797968;8.344297976
8957;Spreitenbach;AG;47.41790204;8.367425871
8962;Bergdietikon;AG;47.38803173;8.378360711
8964;Rudolfstetten-Friedlisberg;AG;47.356323;8.379258599
8965;Berikon;AG;47.35386903;8.383858678
8966;Oberwil-Lieli;AG;47.33716166;8.395220603
8967;Widen;AG;47.37006063;8.358139601
1293;Bellevue;GE;46.25727835;6.13649462
9000;St.Gallen;SG;47.42214049;9.375948581
1294;Genthod;GE;46.26644644;6.153847016
9001;St. Gallen;SG;47.426479;9.37605
9004;St. Gallen;SG;47.42214049;9.375948581
1295;Mies-Tannay;VD;46.302415;6.16047
9006;St. Gallen;SG;47.42214049;9.375948581
9007;St. Gallen;SG;47.426479;9.37605
9008;St. Gallen;SG;47.42214049;9.375948581
9009;St. Gallen;SG;47.42214049;9.375948581
9010;St. Gallen;SG;47.437908;9.36658
9011;St. Gallen;SG;47.42214049;9.375948581
9012;St. Gallen;SG;47.42214049;9.375948581
9013;St. Gallen;SG;47.42214049;9.375948581
9014;St. Gallen;SG;47.42214049;9.375948581
9015;St. Gallen;SG;47.42214049;9.375948581
1296;Coppet;VD;46.32136784;6.188890967
9016;St. Gallen;SG;47.42214049;9.375948581
9030;Abtwil SG;SG;47.43699;9.331124
9032;Engelburg;SG;47.443505;9.341765
9033;Untereggen;SG;47.451231;9.454153
9034;Eggersriet;SG;47.44674565;9.482750771
9035;Grub AR;AR;47.437936;9.439355
9036;Grub SG;SG;47.454041;9.50312
9037;Speicherschwendi;AR;47.425285;9.436885
